"num_parents","num_siblings","num_children","num_first_degree","num_grandparents","num_aunts_uncles","num_nephews_nieces","num_second_degree","num_first_cousins","num_second_cousins","num_third_cousins"
2,2,3,7,4,7,9,20,15,25,443
2,5,3,10,4,9,10,23,19,33,211
2,0,7,9,4,4,0,8,7,20,366
2,7,4,13,4,6,22,32,21,94,283
2,2,4,8,4,5,4,13,6,56,210
2,0,2,4,4,4,0,8,7,88,374
2,4,4,10,4,5,5,14,17,58,289
2,2,3,7,4,11,10,25,27,56,405
2,4,0,6,4,2,5,11,6,35,440
2,5,2,9,4,5,10,19,18,19,223
2,2,2,6,4,7,5,16,26,130,523
2,2,0,4,4,6,1,11,27,37,283
2,0,1,3,4,8,0,12,17,49,296
2,1,3,6,4,9,0,13,21,32,141
2,1,1,4,4,11,1,16,31,91,154
2,1,1,4,4,2,2,8,6,146,480
2,0,1,3,4,12,0,16,17,41,342
2,6,5,13,4,4,7,15,15,26,371
2,4,4,10,4,4,3,11,5,66,310
2,2,4,8,4,4,1,9,9,58,434
2,2,8,12,4,1,5,10,0,82,329
2,1,2,5,4,6,2,12,6,29,228
2,3,0,5,4,12,10,26,33,122,278
2,0,2,4,4,5,0,9,7,95,424
2,6,0,8,4,6,18,28,11,67,396
2,5,3,10,4,5,14,23,20,82,232
2,3,0,5,4,8,5,17,14,20,358
2,1,2,5,4,2,2,8,12,92,212
2,1,2,5,4,6,6,16,17,48,293
2,2,1,5,4,9,0,13,27,40,461
2,0,2,4,4,9,0,13,24,98,376
2,0,2,4,4,7,0,11,14,70,317
2,3,0,5,4,2,8,14,1,24,257
2,2,0,4,4,3,5,12,3,43,184
2,2,1,5,4,12,3,19,17,49,279
2,5,2,9,4,7,11,22,10,42,112
2,1,2,5,4,6,1,11,10,84,381
2,2,3,7,4,8,9,21,11,58,199
2,2,0,4,4,4,4,12,9,162,555
2,0,3,5,4,6,0,10,11,78,395
2,2,2,6,4,12,2,18,21,147,207
2,3,2,7,4,4,6,14,9,38,369
2,0,3,5,4,8,0,12,15,66,267
2,1,0,3,4,6,3,13,21,84,328
2,2,4,8,4,6,2,12,8,37,279
2,1,0,3,4,12,2,18,28,82,368
2,7,10,19,4,3,13,20,4,107,258
2,1,1,4,4,6,0,10,20,35,205
2,5,3,10,4,3,9,16,5,15,310
2,6,0,8,4,1,4,9,1,110,287
2,5,1,8,4,5,8,17,9,18,227
2,7,6,15,4,3,11,18,7,57,349
2,5,0,7,4,5,13,22,12,110,194
2,3,0,5,4,10,4,18,28,64,204
2,0,2,4,4,4,0,8,6,95,240
2,7,5,14,4,4,25,33,3,64,254
2,0,1,3,4,5,0,9,9,68,403
2,2,2,6,4,15,2,21,43,53,591
2,4,0,6,4,12,4,20,24,43,361
2,0,5,7,4,5,0,9,14,59,402
2,4,4,10,4,8,1,13,17,80,267
2,1,0,3,4,6,0,10,21,44,175
2,3,0,5,4,7,4,15,18,53,204
2,9,5,16,4,5,16,25,11,24,257
2,8,2,12,4,2,11,17,6,100,400
2,11,0,13,4,5,32,41,17,89,224
2,4,5,11,4,12,7,23,34,81,252
2,1,0,3,4,9,7,20,14,61,140
2,2,0,4,4,2,4,10,4,58,184
2,0,2,4,4,9,0,13,19,66,194
2,4,1,7,4,11,11,26,21,55,218
2,1,3,6,4,5,0,9,6,23,261
2,0,0,2,4,8,0,12,26,61,393
2,0,0,2,4,9,0,13,8,52,285
2,4,5,11,4,3,4,11,10,55,420
2,3,0,5,4,14,5,23,31,79,352
2,2,0,4,4,12,5,21,26,12,284
2,6,0,8,4,15,16,35,31,33,343
2,5,3,10,4,6,15,25,19,64,279
2,5,1,8,4,8,17,29,19,59,263
2,8,0,10,4,9,10,23,17,23,248
2,1,4,7,4,3,0,7,4,81,226
2,6,2,10,4,5,17,26,10,91,432
2,8,1,11,4,14,10,28,25,57,501
2,3,4,9,4,5,9,18,16,129,304
2,0,10,12,4,7,0,11,13,96,234
2,1,8,11,4,9,1,14,19,104,183
2,5,2,9,4,2,13,19,9,68,282
2,7,3,12,4,2,19,25,5,55,131
2,6,3,11,4,6,17,27,13,90,266
2,3,3,8,4,3,3,10,4,66,247
2,1,4,7,4,10,3,17,19,79,179
2,0,1,3,4,2,0,6,0,65,481
2,9,4,15,4,3,18,25,7,104,343
2,0,1,3,4,8,0,12,14,74,301
2,2,1,5,4,7,9,20,29,44,65
2,5,2,9,4,9,10,23,24,64,276
2,2,3,7,4,8,4,16,21,41,335
2,5,5,12,4,4,7,15,14,89,236
2,3,0,5,4,12,10,26,23,67,195
2,1,3,6,4,10,3,17,15,12,192
2,7,6,15,4,9,8,21,22,51,120
2,1,0,3,4,9,2,15,16,59,333
2,4,1,7,4,7,4,15,25,75,459
2,1,1,4,4,9,3,16,19,35,213
2,4,2,8,4,11,8,23,35,70,218
2,5,0,7,4,7,13,24,14,76,228
2,3,4,9,4,10,5,19,33,74,301
2,1,1,4,4,11,1,16,30,146,288
2,6,0,8,4,5,15,24,9,71,537
2,2,6,10,4,2,6,12,0,99,369
2,3,1,6,4,5,5,14,13,72,489
2,4,2,8,4,4,16,24,6,71,271
2,0,4,6,4,8,0,12,15,83,274
2,3,1,6,4,4,4,12,13,74,222
2,4,1,7,4,10,6,20,16,24,213
2,0,6,8,4,4,0,8,8,85,197
2,4,2,8,4,7,13,24,11,55,235
2,2,0,4,4,5,2,11,21,33,282
2,4,5,11,4,13,10,27,24,52,378
2,4,5,11,4,6,20,30,7,28,200
2,3,2,7,4,15,6,25,31,44,292
2,6,9,17,4,4,14,22,16,35,142
2,0,10,12,4,15,0,19,35,29,147
2,5,5,12,4,6,15,25,21,55,248
2,4,2,8,4,1,3,8,2,73,268
2,6,0,8,4,8,14,26,16,78,286
2,6,1,9,4,4,10,18,10,55,255
2,3,9,14,4,15,4,23,41,18,630
2,3,0,5,4,10,4,18,20,70,194
2,0,0,2,4,8,0,12,17,93,144
2,5,1,8,4,11,13,28,30,36,318
2,4,3,9,4,5,14,23,9,31,366
2,4,3,9,4,4,3,11,9,29,518
2,6,2,10,4,6,23,33,16,110,116
2,4,3,9,4,5,7,16,15,88,240
2,9,2,13,4,7,21,32,6,91,305
2,3,2,7,4,5,7,16,12,59,279
2,7,2,11,4,6,20,30,16,62,310
2,2,2,6,4,12,6,22,21,38,234
2,3,0,5,4,7,3,14,20,106,380
2,2,3,7,4,6,0,10,17,81,260
2,7,4,13,4,5,4,13,12,55,423
2,4,1,7,4,4,4,12,10,90,196
2,2,0,4,4,4,8,16,8,82,250
2,1,2,5,4,5,1,10,2,98,305
2,4,3,9,4,8,8,20,14,99,359
2,11,2,15,4,4,37,45,9,43,112
2,6,0,8,4,7,6,17,12,104,290
2,4,3,9,4,6,13,23,24,42,243
2,3,4,9,4,1,1,6,5,55,373
2,4,4,10,4,4,5,13,10,29,255
2,2,3,7,4,9,10,23,27,62,235
2,8,4,14,4,6,38,48,27,68,252
2,3,2,7,4,14,8,26,22,96,513
2,3,1,6,4,2,6,12,5,162,361
2,3,2,7,4,10,3,17,32,62,153
2,1,3,6,4,12,2,18,34,12,368
2,2,0,4,4,8,3,15,26,99,640
2,2,1,5,4,3,5,12,2,57,343
2,4,5,11,4,5,7,16,9,127,340
2,4,4,10,4,6,5,15,18,25,445
2,1,0,3,4,8,1,13,24,67,311
2,1,2,5,4,11,8,23,13,58,434
2,8,2,12,4,10,22,36,19,46,160
2,2,1,5,4,3,5,12,8,77,246
2,1,6,9,4,4,0,8,6,73,541
2,3,2,7,4,9,6,19,23,54,276
2,2,5,9,4,3,1,8,10,104,398
2,5,0,7,4,2,6,12,4,144,367
2,1,0,3,4,6,2,12,5,41,191
2,1,0,3,4,1,2,7,1,62,323
2,7,0,9,4,6,7,17,13,34,222
2,4,0,6,4,9,5,18,16,134,366
2,3,0,5,4,3,1,8,9,127,192
2,4,2,8,4,8,7,19,7,48,285
2,1,1,4,4,6,1,11,8,50,428
2,3,0,5,4,7,7,18,20,46,370
2,2,3,7,4,3,4,11,6,64,335
2,7,3,12,4,7,24,35,10,30,413
2,2,2,6,4,2,6,12,8,71,317
2,2,3,7,4,5,4,13,12,80,475
2,4,5,11,4,11,4,19,24,49,196
2,2,6,10,4,10,3,17,21,35,492
2,3,3,8,4,8,9,21,17,99,312
2,3,5,10,4,5,9,18,11,30,601
2,4,2,8,4,6,5,15,16,66,358
2,1,2,5,4,16,6,26,38,66,428
2,0,0,2,4,5,0,9,11,97,351
2,8,3,13,4,4,22,30,8,88,235
2,3,2,7,4,3,8,15,4,84,284
2,3,1,6,4,10,1,15,19,9,259
2,1,4,7,4,7,0,11,21,87,242
2,5,1,8,4,4,9,17,11,35,200
2,2,11,15,4,5,3,12,15,45,211
2,3,1,6,4,6,12,22,8,70,358
2,1,1,4,4,16,6,26,32,31,96
2,6,2,10,4,10,8,22,20,161,219
2,5,3,10,4,5,7,16,6,75,309
2,3,1,6,4,5,1,10,7,66,278
2,0,2,4,4,11,0,15,12,36,277
2,0,1,3,4,10,0,14,25,78,294
2,5,1,8,4,5,16,25,2,58,241
2,2,0,4,4,2,3,9,5,65,417
2,9,2,13,4,5,18,27,15,79,295
2,3,6,11,4,7,9,20,10,69,230
2,0,3,5,4,10,0,14,21,67,503
2,5,0,7,4,9,13,26,25,62,331
2,0,0,2,4,7,0,11,7,119,150
2,2,2,6,4,5,1,10,16,62,248
2,5,7,14,4,4,10,18,9,60,143
2,3,2,7,4,15,5,24,21,76,283
2,4,2,8,4,3,7,14,3,24,354
2,3,4,9,4,8,6,18,14,28,318
2,2,3,7,4,6,5,15,13,52,320
2,6,1,9,4,5,18,27,8,94,253
2,5,2,9,4,4,17,25,9,53,543
2,5,4,11,4,3,11,18,8,75,312
2,3,0,5,4,2,2,8,2,35,290
2,3,1,6,4,2,11,17,12,91,174
2,0,1,3,4,8,0,12,20,62,199
2,5,2,9,4,10,10,24,30,159,388
2,11,0,13,4,10,25,39,25,49,195
2,2,1,5,4,8,8,20,25,63,130
2,4,2,8,4,2,7,13,2,155,226
2,1,1,4,4,6,1,11,12,81,268
2,6,3,11,4,6,13,23,18,78,320
2,5,6,13,4,8,9,21,21,18,261
2,4,0,6,4,5,3,12,20,32,414
2,7,1,10,4,4,15,23,7,71,390
2,2,2,6,4,6,2,12,7,74,508
2,3,1,6,4,5,2,11,13,74,262
2,3,0,5,4,4,6,14,9,35,158
2,4,2,8,4,8,5,17,16,100,228
2,3,3,8,4,3,9,16,4,67,324
2,3,6,11,4,12,3,19,25,19,417
2,0,7,9,4,8,0,12,18,66,204
2,1,0,3,4,7,4,15,15,110,190
2,2,0,4,4,12,1,17,30,105,229
2,10,6,18,4,12,26,42,30,54,260
2,4,1,7,4,5,10,19,6,108,244
2,3,0,5,4,4,5,13,2,69,146
2,3,0,5,4,8,6,18,16,98,222
2,6,0,8,4,14,15,33,30,30,310
2,1,0,3,4,8,3,15,16,103,615
2,4,1,7,4,5,14,23,10,53,401
2,0,1,3,4,6,0,10,8,49,486
2,1,3,6,4,6,4,14,17,23,157
2,2,6,10,4,4,11,19,15,51,392
2,1,2,5,4,7,2,13,12,68,446
2,6,1,9,4,9,25,38,20,38,293
2,2,0,4,4,6,4,14,18,94,274
2,3,2,7,4,3,8,15,10,69,136
2,4,2,8,4,4,7,15,11,10,229
2,2,5,9,4,12,3,19,31,22,403
2,3,1,6,4,15,10,29,48,60,411
2,1,1,4,4,6,1,11,12,73,545
2,3,1,6,4,2,7,13,5,83,442
2,4,3,9,4,3,14,21,10,93,126
2,2,1,5,4,8,1,13,35,81,292
2,3,4,9,4,7,9,20,18,81,130
2,3,3,8,4,5,11,20,14,41,315
2,1,2,5,4,5,4,13,11,95,336
2,1,3,6,4,5,3,12,8,42,231
2,11,3,16,4,5,26,35,15,36,312
2,2,1,5,4,8,2,14,28,40,227
2,4,2,8,4,5,5,14,6,29,248
2,8,0,10,4,9,25,38,18,25,360
2,2,4,8,4,6,3,13,19,114,253
2,4,0,6,4,7,2,13,14,66,595
2,1,3,6,4,4,0,8,5,53,139
2,1,1,4,4,4,1,9,9,61,486
2,3,0,5,4,8,7,19,14,17,263
2,9,0,11,4,6,21,31,10,88,355
2,2,2,6,4,6,10,20,16,49,377
2,1,4,7,4,7,0,11,12,84,232
2,2,2,6,4,12,8,24,28,69,387
2,2,2,6,4,4,2,10,11,99,202
2,8,1,11,4,11,16,31,26,57,259
2,6,2,10,4,13,20,37,26,125,322
2,2,5,9,4,10,5,19,13,75,350
2,0,2,4,4,11,0,15,27,102,498
2,4,1,7,4,5,12,21,12,41,277
2,0,6,8,4,1,0,5,2,18,353
2,1,2,5,4,2,0,6,2,80,250
2,1,4,7,4,15,0,19,33,77,149
2,3,3,8,4,7,6,17,14,36,202
2,1,5,8,4,5,4,13,13,23,205
2,1,0,3,4,4,3,11,5,46,453
2,3,1,6,4,4,1,9,13,29,413
2,9,0,11,4,8,17,29,28,62,339
2,2,2,6,4,9,8,21,20,88,143
2,3,3,8,4,7,16,27,17,49,359
2,4,0,6,4,7,10,21,10,31,329
2,5,0,7,4,10,9,23,27,87,208
2,5,2,9,4,10,19,33,20,31,570
2,2,7,11,4,9,8,21,17,17,245
2,1,1,4,4,6,3,13,8,67,268
2,3,2,7,4,8,6,18,22,76,289
2,0,1,3,4,6,0,10,17,37,339
2,6,7,15,4,10,8,22,20,21,431
2,2,2,6,4,8,1,13,26,49,222
2,3,2,7,4,4,4,12,5,53,552
2,1,0,3,4,14,2,20,38,56,165
2,4,3,9,4,3,3,10,5,78,433
2,1,0,3,4,9,0,13,32,72,292
2,4,3,9,4,1,10,15,3,88,275
2,2,2,6,4,7,3,14,24,42,387
2,3,1,6,4,1,4,9,1,84,272
2,6,1,9,4,14,13,31,31,81,344
2,3,3,8,4,5,1,10,7,60,259
2,6,0,8,4,4,7,15,13,97,387
2,5,0,7,4,8,5,17,15,113,514
2,6,0,8,4,1,19,24,0,58,266
2,0,1,3,4,10,0,14,13,154,259
2,4,4,10,4,9,4,17,19,124,353
2,0,6,8,4,9,0,13,15,41,206
2,3,0,5,4,11,9,24,16,73,213
2,5,0,7,4,8,13,25,19,97,648
2,2,3,7,4,1,6,11,2,34,383
2,1,2,5,4,3,1,8,5,117,622
2,3,5,10,4,3,6,13,5,29,128
2,2,0,4,4,1,13,18,6,57,224
2,4,0,6,4,1,9,14,1,97,429
2,3,5,10,4,4,8,16,7,69,308
2,6,3,11,4,13,12,29,37,34,417
2,11,3,16,4,4,21,29,11,48,489
2,8,11,21,4,8,17,29,21,21,167
2,4,5,11,4,13,6,23,30,42,342
2,1,1,4,4,14,4,22,23,43,169
2,4,0,6,4,15,16,35,39,52,401
2,1,3,6,4,1,1,6,5,23,293
2,0,2,4,4,6,0,10,17,102,259
2,3,0,5,4,6,8,18,13,25,311
2,7,0,9,4,6,9,19,6,27,243
2,2,3,7,4,2,1,7,8,57,222
2,3,0,5,4,3,12,19,7,71,164
2,5,2,9,4,8,13,25,21,57,186
2,10,3,15,4,8,24,36,34,38,284
2,5,9,16,4,10,13,27,24,172,223
2,2,9,13,4,8,12,24,19,63,268
2,5,5,12,4,2,4,10,2,94,163
2,1,1,4,4,5,0,9,3,74,258
2,2,5,9,4,9,8,21,14,77,204
2,5,0,7,4,8,6,18,25,68,179
2,2,1,5,4,5,7,16,16,82,260
2,8,2,12,4,7,20,31,17,40,249
2,3,2,7,4,0,2,6,0,110,226
2,7,3,12,4,7,17,28,6,33,223
2,0,3,5,4,9,0,13,27,94,232
2,2,3,7,4,1,2,7,4,25,329
2,7,0,9,4,12,15,31,38,100,385
2,3,4,9,4,5,11,20,15,74,254
2,2,4,8,4,5,2,11,9,49,347
2,3,5,10,4,3,5,12,9,46,490
2,3,3,8,4,3,4,11,13,60,366
2,5,1,8,4,5,8,17,5,9,373
2,1,0,3,4,0,3,7,0,35,262
2,1,3,6,4,7,0,11,22,74,294
2,1,4,7,4,8,0,12,12,35,367
2,2,2,6,4,6,5,15,13,70,302
2,1,3,6,4,6,3,13,14,58,297
2,2,0,4,4,10,2,16,23,88,130
2,2,3,7,4,11,7,22,31,61,399
2,2,1,5,4,14,6,24,26,104,393
2,2,0,4,4,8,5,17,12,62,512
2,1,3,6,4,10,4,18,21,122,272
2,3,2,7,4,7,10,21,15,114,204
2,4,3,9,4,6,3,13,18,76,227
2,5,3,10,4,3,18,25,12,54,229
2,4,0,6,4,13,10,27,43,106,370
2,3,3,8,4,13,7,24,25,41,341
2,3,1,6,4,13,7,24,44,28,360
2,2,0,4,4,4,1,9,3,70,99
2,1,7,10,4,5,0,9,24,125,361
2,2,3,7,4,10,2,16,31,95,240
2,2,3,7,4,7,1,12,10,125,304
2,1,0,3,4,6,0,10,11,50,313
2,2,4,8,4,3,8,15,3,40,338
2,1,1,4,4,3,1,8,3,35,279
2,7,1,10,4,4,17,25,3,66,232
2,1,0,3,4,8,1,13,14,67,156
2,3,1,6,4,9,11,24,30,57,490
2,3,2,7,4,7,7,18,8,59,325
2,3,2,7,4,11,3,18,28,78,360
2,2,2,6,4,6,4,14,19,180,131
2,4,8,14,4,9,15,28,36,79,242
2,4,8,14,4,9,14,27,25,65,390
2,3,1,6,4,8,7,19,28,31,395
2,2,2,6,4,1,4,9,2,82,214
2,3,0,5,4,6,4,14,29,153,207
2,5,3,10,4,5,15,24,13,129,298
2,5,2,9,4,5,15,24,15,105,182
2,1,0,3,4,2,1,7,9,48,558
2,4,0,6,4,7,4,15,22,37,118
2,5,1,8,4,3,6,13,8,57,392
2,0,2,4,4,5,0,9,14,47,271
2,2,2,6,4,7,5,16,19,52,202
2,1,1,4,4,8,0,12,23,30,268
2,1,3,6,4,2,5,11,4,39,192
2,4,1,7,4,7,12,23,11,24,340
2,3,4,9,4,4,4,12,6,37,268
2,8,1,11,4,5,22,31,21,77,119
2,7,6,15,4,5,9,18,7,29,281
2,3,0,5,4,4,13,21,11,83,366
2,0,0,2,4,7,0,11,17,23,229
2,2,4,8,4,2,1,7,2,61,347
2,6,1,9,4,7,13,24,12,37,329
2,6,2,10,4,7,12,23,13,29,415
2,2,1,5,4,2,1,7,0,74,430
2,6,0,8,4,2,12,18,7,79,353
2,5,2,9,4,7,12,23,18,78,452
2,3,7,12,4,15,3,22,23,79,506
2,4,2,8,4,5,9,18,6,38,293
2,6,1,9,4,9,18,31,14,40,342
2,1,2,5,4,11,5,20,25,42,304
2,7,3,12,4,3,16,23,2,49,483
2,2,4,8,4,4,2,10,13,43,253
2,3,3,8,4,4,7,15,11,86,125
2,1,0,3,4,14,4,22,33,52,151
2,5,1,8,4,7,14,25,17,74,364
2,5,5,12,4,8,4,16,22,46,244
2,1,1,4,4,12,0,16,37,59,183
2,2,1,5,4,6,2,12,5,19,405
2,5,3,10,4,8,7,19,21,73,443
2,4,0,6,4,7,6,17,15,89,304
2,3,3,8,4,5,3,12,9,87,411
2,1,5,8,4,6,6,16,15,39,422
2,2,0,4,4,8,1,13,10,28,432
2,1,7,10,4,4,4,12,15,85,236
2,0,2,4,4,8,0,12,10,68,300
2,2,4,8,4,12,6,22,26,20,430
2,3,1,6,4,13,10,27,21,67,239
2,1,0,3,4,5,2,11,8,118,457
2,7,11,20,4,9,18,31,19,73,355
2,6,0,8,4,4,24,32,10,19,344
2,2,1,5,4,2,0,6,1,109,237
2,4,0,6,4,8,4,16,8,80,372
2,2,1,5,4,9,8,21,13,48,156
2,2,1,5,4,7,4,15,7,100,243
2,0,3,5,4,3,0,7,3,79,331
2,3,1,6,4,5,5,14,11,44,399
2,2,2,6,4,2,2,8,0,32,260
2,6,1,9,4,8,5,17,22,60,325
2,2,1,5,4,4,1,9,6,99,302
2,1,3,6,4,7,2,13,9,34,494
2,4,3,9,4,8,8,20,26,42,280
2,3,9,14,4,8,3,15,29,123,192
2,2,2,6,4,12,1,17,33,83,211
2,3,1,6,4,4,7,15,22,48,264
2,5,1,8,4,5,5,14,3,81,192
2,5,0,7,4,5,5,14,10,100,280
2,5,2,9,4,6,8,18,17,57,296
2,3,5,10,4,6,5,15,16,77,386
2,4,5,11,4,3,5,12,9,21,476
2,4,1,7,4,4,6,14,10,98,393
2,5,2,9,4,7,19,30,23,111,182
2,1,0,3,4,8,0,12,12,134,269
2,3,2,7,4,5,10,19,17,22,353
2,11,4,17,4,5,42,51,7,36,118
2,6,1,9,4,2,10,16,3,42,426
2,4,2,8,4,10,14,28,22,100,217
2,5,0,7,4,4,9,17,10,88,285
2,4,1,7,4,4,11,19,7,37,317
2,4,1,7,4,5,7,16,7,50,471
2,1,0,3,4,6,0,10,10,33,216
2,4,8,14,4,5,12,21,11,65,433
2,0,3,5,4,3,0,7,8,72,321
2,2,1,5,4,9,4,17,20,74,258
2,1,3,6,4,11,0,15,30,51,390
2,4,1,7,4,5,16,25,17,39,317
2,4,1,7,4,5,7,16,10,59,361
2,1,1,4,4,4,5,13,4,26,335
2,3,2,7,4,7,4,15,15,62,178
2,0,2,4,4,7,0,11,12,50,238
2,1,11,14,4,12,0,16,33,69,226
2,5,0,7,4,8,2,14,18,52,195
2,3,4,9,4,6,9,19,8,54,176
2,0,1,3,4,6,0,10,24,39,240
2,6,1,9,4,10,15,29,25,136,382
2,4,0,6,4,6,7,17,11,64,187
2,5,0,7,4,6,8,18,14,57,312
2,7,3,12,4,7,16,27,16,9,252
2,4,0,6,4,6,4,14,14,64,267
2,4,4,10,4,3,12,19,5,121,252
2,1,4,7,4,7,2,13,13,68,199
2,2,2,6,4,12,2,18,31,77,415
2,0,1,3,4,9,0,13,17,64,310
2,0,4,6,4,7,0,11,17,88,244
2,8,0,10,4,16,15,35,27,119,710
2,3,4,9,4,15,9,28,30,73,314
2,4,1,7,4,7,12,23,34,17,241
2,6,0,8,4,10,19,33,28,65,332
2,1,0,3,4,5,1,10,4,58,187
2,3,0,5,4,9,4,17,15,36,275
2,1,0,3,4,5,2,11,9,96,337
2,7,6,15,4,6,10,20,13,46,315
2,4,4,10,4,9,16,29,18,73,412
2,0,0,2,4,5,0,9,8,20,401
2,2,1,5,4,7,1,12,16,49,263
2,9,1,12,4,2,34,40,3,96,274
2,0,0,2,4,1,0,5,1,53,502
2,2,3,7,4,12,6,22,28,63,271
2,3,3,8,4,8,3,15,15,118,265
2,5,2,9,4,5,12,21,16,94,219
2,2,1,5,4,5,6,15,12,22,146
2,4,0,6,4,8,4,16,10,71,277
2,1,0,3,4,14,5,23,23,132,269
2,0,5,7,4,7,0,11,13,121,231
2,9,4,15,4,7,12,23,8,78,513
2,9,0,11,4,8,16,28,7,102,329
2,7,0,9,4,0,8,12,0,23,506
2,4,1,7,4,10,14,28,29,32,209
2,0,5,7,4,8,0,12,28,32,253
2,3,2,7,4,5,11,20,17,63,442
2,4,2,8,4,5,16,25,22,23,474
2,7,1,10,4,9,7,20,11,17,341
2,11,2,15,4,8,20,32,12,94,259
2,4,3,9,4,6,15,25,13,50,67
2,1,2,5,4,4,5,13,7,49,310
2,3,1,6,4,2,7,13,11,36,433
2,1,3,6,4,4,0,8,21,74,294
2,3,4,9,4,6,8,18,14,56,300
2,9,0,11,4,3,30,37,11,24,293
2,1,0,3,4,7,1,12,16,63,239
2,1,4,7,4,9,2,15,15,35,228
2,4,3,9,4,9,4,17,42,66,261
2,7,0,9,4,9,14,27,30,57,329
2,1,5,8,4,4,1,9,12,52,174
2,2,3,7,4,4,4,12,4,91,200
2,1,0,3,4,2,0,6,6,70,297
2,2,0,4,4,6,4,14,18,47,320
2,7,0,9,4,3,9,16,10,30,321
2,4,4,10,4,6,11,21,11,60,234
2,0,0,2,4,2,0,6,4,90,359
2,2,0,4,4,7,3,14,20,86,457
2,2,2,6,4,7,2,13,8,53,220
2,5,2,9,4,7,15,26,25,76,327
2,7,0,9,4,1,28,33,0,147,339
2,4,0,6,4,9,6,19,10,43,513
2,0,2,4,4,9,0,13,16,56,177
2,2,0,4,4,6,10,20,16,113,478
2,1,1,4,4,4,4,12,8,119,271
2,0,1,3,4,7,0,11,15,51,211
2,4,3,9,4,3,6,13,1,59,416
2,2,4,8,4,3,8,15,7,51,356
2,4,3,9,4,4,5,13,6,57,199
2,3,5,10,4,9,11,24,22,71,382
2,2,3,7,4,6,1,11,13,95,178
2,0,2,4,4,4,0,8,5,36,274
2,3,0,5,4,5,6,15,18,24,396
2,1,2,5,4,5,1,10,17,22,147
2,0,2,4,4,4,0,8,9,79,232
2,2,3,7,4,5,2,11,7,29,301
2,1,0,3,4,7,1,12,23,77,225
2,1,1,4,4,0,4,8,0,126,379
2,6,3,11,4,6,14,24,12,46,121
2,2,0,4,4,5,5,14,16,99,233
2,1,2,5,4,5,0,9,7,84,305
2,6,3,11,4,7,11,22,15,87,340
2,3,2,7,4,8,6,18,19,23,323
2,2,3,7,4,4,1,9,10,41,331
2,4,1,7,4,4,7,15,22,47,236
2,5,2,9,4,5,11,20,11,72,220
2,1,3,6,4,8,0,12,17,40,372
2,5,0,7,4,1,11,16,4,79,173
2,5,4,11,4,1,10,15,0,95,313
2,7,5,14,4,3,20,27,6,63,181
2,2,0,4,4,11,2,17,16,72,250
2,4,4,10,4,6,15,25,18,55,261
2,4,3,9,4,2,9,15,2,19,192
2,3,1,6,4,9,4,17,25,49,246
2,4,1,7,4,13,5,22,29,40,314
2,4,1,7,4,5,9,18,17,77,126
2,2,0,4,4,7,0,11,23,79,292
2,2,0,4,4,8,7,19,26,99,324
2,1,1,4,4,5,0,9,13,44,226
2,4,1,7,4,7,6,17,19,48,345
2,1,2,5,4,7,0,11,16,167,194
2,8,0,10,4,6,25,35,12,37,152
2,3,1,6,4,7,14,25,16,36,146
2,5,2,9,4,4,8,16,7,49,224
2,1,1,4,4,8,3,15,10,69,207
2,0,5,7,4,8,0,12,14,83,266
2,6,4,12,4,5,22,31,16,63,399
2,0,3,5,4,2,0,6,4,68,266
2,3,0,5,4,5,3,12,8,59,275
2,4,1,7,4,4,5,13,16,74,287
2,1,0,3,4,2,2,8,1,39,168
2,3,1,6,4,7,6,17,16,192,320
2,6,2,10,4,4,8,16,11,41,284
2,4,3,9,4,7,11,22,13,91,222
2,1,2,5,4,3,4,11,8,39,212
2,2,0,4,4,9,3,16,27,139,281
2,3,2,7,4,6,9,19,14,44,292
2,0,0,2,4,11,0,15,15,153,88
2,5,3,10,4,8,22,34,14,110,324
2,3,2,7,4,7,8,19,20,128,301
2,5,3,10,4,3,9,16,3,36,354
2,2,0,4,4,9,2,15,15,99,326
2,2,2,6,4,2,0,6,4,151,397
2,5,1,8,4,3,13,20,0,24,225
2,1,2,5,4,5,2,11,11,28,372
2,5,0,7,4,9,6,19,10,22,414
2,7,1,10,4,6,18,28,13,44,355
2,1,1,4,4,4,1,9,10,74,479
2,6,0,8,4,6,10,20,9,83,207
2,4,1,7,4,5,7,16,9,62,227
2,1,0,3,4,9,0,13,32,55,469
2,2,1,5,4,0,1,5,0,45,337
2,2,1,5,4,4,3,11,2,33,315
2,4,7,13,4,2,6,12,1,124,375
2,1,8,11,4,6,7,17,28,36,429
2,1,3,6,4,14,1,19,38,58,233
2,3,0,5,4,8,0,12,14,78,308
2,2,2,6,4,6,4,14,12,48,299
2,1,5,8,4,15,2,21,25,47,291
2,5,0,7,4,0,18,22,0,58,488
2,3,3,8,4,9,14,27,28,55,268
2,5,0,7,4,11,8,23,14,48,258
2,3,0,5,4,3,4,11,4,85,256
2,1,3,6,4,14,0,18,29,48,275
2,3,2,7,4,5,18,27,8,14,331
2,2,1,5,4,3,7,14,3,44,196
2,1,0,3,4,4,4,12,11,106,200
2,1,5,8,4,10,3,17,19,80,260
2,2,1,5,4,10,4,18,24,49,269
2,6,1,9,4,3,31,38,1,78,361
2,2,5,9,4,3,0,7,7,48,334
2,3,0,5,4,8,13,25,18,52,300
2,11,0,13,4,2,27,33,3,84,460
2,1,2,5,4,11,0,15,17,106,277
